loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
327,5,Not Graduate,Yes,292812,348914,9,872,964460,488656,2730538,4252645,Approved
328,0,Graduate,Yes,534141,577347,18,775,2516075,554090,28850525,5368320,Rejected
329,4,Graduate,Yes,203037,107159,11,597,322001,443176,22369231,7925083,Approved
330,5,Graduate,Yes,875758,137898,9,603,2275598,378876,20714697,7934158,Approved
331,1,Not Graduate,Yes,789542,528264,19,800,1163522,59866,31564256,1457952,Approved
332,0,Graduate,Yes,270206,119812,18,886,1846316,726819,1850709,5926205,Rejected
333,4,Graduate,Yes,205077,219862,14,843,314820,179143,14733143,8227881,Rejected
334,5,Not Graduate,No,1134765,472485,7,694,2766971,532911,14066393,4289370,Approved
335,1,Graduate,No,738781,406070,10,683,886674,378414,17419988,13320161,Approved
336,2,Graduate,Yes,936293,359972,14,842,360232,762444,7426950,723431,Approved
337,1,Not Graduate,No,693851,500226,20,898,1339942,617890,29514616,6640596,Rejected
338,4,Graduate,Yes,536481,425872,19,853,2317311,666218,7451177,7461901,Approved
339,4,Not Graduate,No,1087134,293522,11,731,1173777,793954,38027355,12421467,Rejected
340,3,Not Graduate,Yes,253542,237387,6,821,693921,488181,25121044,6486478,Approved
341,0,Graduate,No,297399,341249,19,557,2868645,691970,24394797,8735907,Approved
342,0,Not Graduate,Yes,371475,166626,7,824,1163593,672275,26862920,10140186,Rejected
343,3,Graduate,No,616557,220116,7,778,1049885,107751,19290098,13361572,Rejected
344,2,Graduate,No,634967,544055,7,892,2688568,247494,756775,9272619,Rejected
345,3,Graduate,No,362624,176592,20,803,1384730,333133,33948321,9981401,Rejected
346,1,Not Graduate,No,882533,559438,18,841,696908,487700,29700852,2121562,Approved
347,4,Not Graduate,Yes,1005611,495443,14,858,442776,124220,20278424,9864326,Approved
348,5,Graduate,No,587890,182171,11,809,2989335,155135,30753315,300496,Rejected
349,3,Graduate,Yes,280146,119784,8,845,425975,360205,26371958,2470345,Rejected
350,2,Not Graduate,No,1095421,369816,6,779,1811877,201189,493700,12310152,Rejected
351,0,Graduate,Yes,928299,100543,20,813,591928,773208,31131779,5238069,Rejected
352,5,Graduate,Yes,421860,549047,11,892,903869,239065,20275649,1746138,Approved
353,5,Not Graduate,No,697825,506330,12,862,2962584,785983,15189786,2721723,Approved
354,3,Not Graduate,Yes,803727,317506,10,558,802188,184721,524682,209514,Approved
355,2,Not Graduate,Yes,239610,272269,10,735,1743130,345129,25282969,14258812,Rejected
356,3,Not Graduate,Yes,671358,423299,14,855,2021338,522659,32822541,12501968,Approved
357,3,Graduate,Yes,1014394,432651,6,687,1814600,286749,24647679,9227799,Rejected
358,0,Not Graduate,No,982110,170248,13,900,600487,512818,34124144,6880943,Approved
359,0,Not Graduate,Yes,1192557,212651,6,888,2815487,598369,39435574,12252942,Approved
360,2,Graduate,Yes,858170,282752,9,593,2779261,244293,19395102,9624463,Approved
361,3,Not Graduate,No,980528,465037,18,594,1411064,781804,13097112,4938680,Rejected
362,4,Graduate,Yes,973038,255925,10,850,1098605,236075,1566562,9794874,Rejected
363,3,Not Graduate,No,892485,231607,8,849,372467,344983,21068580,2223691,Approved
364,2,Graduate,No,607438,117482,20,852,1412751,352426,29030116,652555,Rejected
365,1,Not Graduate,Yes,673221,121226,13,569,571415,548095,25038239,1909291,Approved
366,3,Graduate,Yes,932756,599783,8,848,731876,376792,26678892,14737314,Rejected
367,4,Not Graduate,Yes,823821,348865,13,586,437061,425634,6764881,6369687,Approved
368,4,Graduate,No,1041959,517180,9,674,2167001,267310,19536660,7225231,Approved
369,0,Graduate,Yes,250001,240398,7,871,2517560,323196,10419445,3182685,Approved
370,5,Not Graduate,Yes,413627,275362,20,886,2054863,402382,35043696,13872851,Rejected
371,4,Graduate,No,866841,284841,16,856,2857521,633297,25833474,13642810,Approved
372,4,Graduate,No,776136,130863,6,835,2178219,359376,35210195,817412,Approved
373,4,Not Graduate,Yes,763269,262958,12,576,1086004,631857,11542039,2344688,Approved
374,0,Graduate,Yes,1184051,102018,19,842,2012783,412706,29189086,6462400,Rejected
375,5,Not Graduate,Yes,524337,233548,8,826,1345259,556987,32907246,2918223,Rejected
376,5,Not Graduate,Yes,834268,481569,14,869,2409740,543371,21811022,9185217,Approved
377,1,Graduate,Yes,955499,379461,13,816,1609232,228894,31493369,14154973,Approved
378,0,Graduate,No,1105230,250911,14,589,2554237,245702,16803047,12923731,Approved
379,4,Not Graduate,No,461701,197598,6,805,333917,792784,14120794,4788807,Rejected
380,0,Not Graduate,Yes,504624,282619,13,694,1562276,138199,9382888,12995294,Approved
381,2,Not Graduate,No,1011609,487895,13,788,1289123,344811,23425799,12154122,Approved
382,1,Graduate,No,922951,380605,8,665,1425571,416254,24440710,313115,Rejected
383,0,Graduate,No,723781,583989,15,684,2232504,733337,31653252,11266580,Approved
384,4,Graduate,Yes,990408,130700,6,647,523592,149997,8914274,7332701,Approved
385,5,Graduate,Yes,625646,423042,18,858,2282103,652935,24428797,6090575,Approved
386,1,Not Graduate,Yes,745593,244246,13,645,1541219,726399,18127283,5384739,Rejected
387,2,Not Graduate,Yes,211021,422038,18,639,2920577,399823,35951470,14211845,Approved
388,1,Not Graduate,No,589228,471967,15,764,2457579,503336,1273049,4437810,Rejected
389,5,Not Graduate,No,698342,430876,8,747,1457564,479804,33127128,2903556,Approved
390,1,Graduate,No,1065408,294166,10,670,951754,238663,1040572,11188322,Approved
391,4,Not Graduate,No,771823,377464,8,749,1356785,123962,12871158,11102267,Rejected
392,4,Graduate,No,367343,360736,19,670,754973,659013,21009823,12875075,Rejected
393,0,Graduate,No,822843,124173,14,646,1203149,395174,19302049,11595048,Rejected
394,0,Not Graduate,No,447896,272263,15,710,2237553,392879,10091115,3964132,Approved
395,2,Not Graduate,Yes,806214,341757,16,639,393316,358345,1879973,2408518,Approved
396,3,Not Graduate,Yes,374514,368184,11,573,2002092,97518,28904771,11353566,Rejected
397,1,Graduate,Yes,1083907,173858,7,709,1269347,375429,18349265,3597066,Approved
398,0,Graduate,No,630305,147143,14,858,2723211,372008,34664277,7558415,Rejected
399,4,Not Graduate,No,1064041,150435,11,582,2602190,203098,27680122,13780825,Approved
400,4,Not Graduate,No,641002,426462,11,889,2152610,102453,30929393,1916812,Rejected
401,0,Graduate,No,335025,124674,18,677,2667673,227956,6695803,7964592,Rejected
402,1,Not Graduate,Yes,382431,561597,11,892,1713340,58742,961861,8156775,Rejected
403,2,Not Graduate,Yes,530214,168903,15,805,1559293,252316,19754772,1118145,Rejected
404,3,Not Graduate,Yes,571363,490619,16,640,1032544,345493,670064,11946594,Rejected
405,4,Not Graduate,No,589004,170385,14,675,903295,314308,2090100,7426383,Approved
406,0,Not Graduate,Yes,367617,150225,13,551,859916,222254,2460136,12362292,Approved
407,2,Not Graduate,No,1149673,124117,17,782,2933218,669794,30860114,7471158,Approved
408,2,Not Graduate,Yes,876072,159093,13,728,1248639,278698,14437932,8171337,Rejected
409,0,Graduate,Yes,1139350,551308,20,871,947490,793423,11107453,1682043,Rejected
410,5,Not Graduate,No,1132162,194479,16,885,704745,173341,26874446,9347511,Approved
411,4,Not Graduate,Yes,686227,507126,15,654,2826046,303802,25936868,1940809,Approved
412,4,Graduate,No,318753,585287,10,578,2103330,489626,10203672,6582815,Rejected
413,0,Graduate,No,648536,454331,19,721,1460014,378509,30079422,2098134,Rejected
414,2,Not Graduate,Yes,291742,195365,9,615,2612807,590365,18752492,3530494,Rejected
415,2,Not Graduate,No,1138074,206510,19,800,2771191,434161,5024212,4288610,Rejected
416,3,Not Graduate,Yes,1001705,346080,19,746,2384840,734506,679343,11233667,Approved
417,4,Graduate,Yes,825976,248294,20,890,334334,727105,32791090,8246367,Approved
418,1,Not Graduate,Yes,474953,190915,15,648,1793170,181229,27399934,3605995,Approved
419,5,Not Graduate,Yes,521626,275554,8,789,923881,595133,33545571,14623044,Approved
420,5,Not Graduate,No,1096483,113940,11,675,1539272,335973,32410772,3989072,Approved
421,5,Not Graduate,Yes,235246,255235,7,613,1004263,621887,406350,14177947,Rejected
422,1,Not Graduate,No,846207,346994,13,606,1665088,179387,32475969,3409374,Approved
423,3,Graduate,No,759829,481418,10,752,1465245,780124,37892833,4929376,Approved
424,1,Not Graduate,Yes,886967,135000,7,690,1840263,435259,5026580,7354127,Rejected
425,1,Not Graduate,Yes,613027,237214,11,574,1840898,146915,36414620,14210923,Rejected
426,2,Not Graduate,No,392853,428308,20,815,1884838,731201,29522685,1936062,Approved
427,4,Graduate,Yes,203320,217337,12,669,2120190,275960,22725053,7476775,Approved
428,2,Not Graduate,No,734137,536121,6,598,2429644,223311,22892141,3650418,Approved
429,3,Graduate,No,870763,554278,9,569,909256,451558,24622558,13989140,Rejected
430,1,Not Graduate,Yes,1152808,420062,15,606,487925,162176,418975,7352601,Rejected
431,4,Not Graduate,Yes,304168,150913,15,863,1453285,234165,24781573,6878708,Rejected
432,3,Not Graduate,Yes,584004,217937,13,879,2585589,432665,9601552,480078,Approved
433,1,Not Graduate,No,1179876,135652,8,747,1195962,514191,22450531,254189,Rejected
434,3,Not Graduate,No,884216,183892,7,869,2000244,283976,21403138,14414498,Approved
435,0,Graduate,Yes,368836,270116,18,691,353634,602270,6301643,901030,Rejected
436,0,Graduate,No,1109274,149990,11,873,752376,637932,3307657,3734700,Approved
437,0,Graduate,No,1123407,566738,6,893,2649941,512527,24685653,6215087,Rejected
438,1,Graduate,No,243586,513687,13,726,2183122,365569,1021875,4628188,Approved
439,0,Graduate,No,986038,117917,17,676,384065,764088,37751075,5357583,Approved
440,3,Not Graduate,No,543155,478530,16,841,437053,639649,28737387,2328855,Approved
441,1,Not Graduate,No,859163,362289,8,609,825395,753985,13297560,6347509,Rejected
442,4,Graduate,No,562555,186618,14,685,1291141,428484,34312497,4187075,Rejected
443,4,Graduate,Yes,673758,404888,15,800,2538078,347702,8503506,13286618,Approved
444,3,Graduate,No,1038304,221190,12,817,2028700,417275,12061355,2376438,Rejected
445,1,Graduate,No,902239,554648,7,586,1685450,666480,34372198,6115646,Approved
446,5,Graduate,Yes,925267,430936,11,764,2292808,148334,32251773,10606534,Rejected
447,4,Graduate,No,933634,430687,9,636,2115886,128052,7085144,4829304,Rejected
448,5,Graduate,Yes,642619,537909,7,769,2368794,153433,35398575,3684447,Rejected
449,0,Graduate,Yes,1100845,370590,6,591,1429822,523291,39157133,4864109,Rejected
450,3,Graduate,Yes,1052833,360981,12,740,2512352,298057,17703899,2771214,Rejected
451,5,Not Graduate,Yes,452918,245956,16,799,2276079,319084,11195753,4167695,Approved
452,2,Graduate,No,314833,222034,8,698,1907245,650939,11563609,3024664,Approved
453,4,Not Graduate,No,297398,275800,16,550,1100131,582342,31850055,4428623,Approved
454,0,Graduate,No,698455,492928,11,705,879291,360213,18524589,885655,Approved
455,0,Graduate,No,1071276,149245,14,836,1252012,175646,32335252,12259920,Rejected
456,0,Not Graduate,No,478823,546231,14,590,611481,76496,17913789,4781403,Approved
457,2,Not Graduate,No,704002,560972,8,589,1903962,191248,16104999,11183314,Approved
458,2,Graduate,No,1168841,451089,18,819,2254843,590347,34176246,9660533,Rejected
459,2,Not Graduate,Yes,747650,375953,10,613,682010,100950,30973218,8629989,Approved
460,0,Not Graduate,No,848042,102890,12,588,1335452,349389,1389985,11143444,Approved
461,0,Not Graduate,No,530941,468235,9,713,1101476,312143,29445397,3841889,Rejected
462,4,Graduate,No,971565,118479,8,706,1065985,297366,36101580,7039445,Approved
463,2,Not Graduate,Yes,839722,105497,7,671,799987,227695,17724815,7118490,Approved
464,5,Not Graduate,No,1067631,134337,15,660,848770,557314,12032359,909574,Approved
465,3,Graduate,Yes,571966,332582,17,844,1297214,757127,24365937,11884866,Approved
466,1,Not Graduate,No,652216,258598,20,774,774166,694819,11314216,8779609,Approved
467,1,Not Graduate,No,456721,439335,6,888,2684422,500417,2578529,1181709,Rejected
468,2,Graduate,No,1026947,165221,20,891,628606,211528,21802704,3989069,Rejected
469,4,Not Graduate,No,1043435,383890,17,891,1766449,74432,12540097,5595603,Approved
470,3,Not Graduate,Yes,658137,518795,8,829,2828128,191676,13512549,5699161,Approved
471,2,Graduate,No,493027,444674,16,687,2008064,550341,36373785,7851645,Approved
472,5,Graduate,Yes,480768,392053,16,685,2700725,270270,38626453,6924575,Approved
473,5,Graduate,Yes,1053708,327075,15,770,845255,259162,34917268,13435881,Rejected
474,2,Not Graduate,No,520572,139245,6,603,1685848,279898,25945135,13493635,Approved
475,0,Graduate,Yes,936451,491226,11,766,2909852,226172,35256217,8432624,Rejected
476,4,Not Graduate,No,622597,155365,17,832,605608,151652,39468942,10540947,Approved
477,2,Graduate,Yes,709182,328211,8,814,2610323,476818,29908242,5024023,Rejected
478,4,Not Graduate,Yes,407821,168777,16,675,1245667,552541,34581918,5544799,Rejected
479,1,Graduate,No,909044,315140,11,706,2148067,682675,15322393,12761727,Rejected
480,1,Graduate,Yes,512088,574242,16,601,948637,535502,19407218,13293565,Rejected
481,0,Not Graduate,Yes,284626,253856,13,666,1742214,91439,1513619,6465994,Rejected
482,5,Graduate,Yes,707473,342782,13,629,2261355,395883,18262162,8456678,Rejected
483,1,Graduate,No,701587,121882,15,569,1892721,382135,35237286,6329270,Approved
484,4,Graduate,No,599635,311006,6,551,2748962,126365,35376106,1661570,Rejected
485,1,Graduate,No,1070021,449219,13,830,1200957,658741,29180561,5667728,Approved
486,0,Not Graduate,No,570685,238544,8,632,1140020,666113,9464628,7291689,Rejected
487,5,Graduate,Yes,600804,132610,11,602,1281856,309553,11068332,7758058,Rejected
488,1,Not Graduate,Yes,474387,205600,10,770,999621,598130,15593143,8529992,Rejected
489,0,Graduate,No,1033037,427035,7,565,449006,640418,31756863,11020909,Approved
490,3,Graduate,No,376852,524920,9,600,2429657,369826,36207771,12250458,Rejected
491,2,Not Graduate,No,504303,351678,14,667,1007048,394407,37516062,3114630,Approved
492,5,Graduate,No,324086,376940,12,883,1750840,387266,26481403,8947069,Approved
493,2,Graduate,Yes,860980,128340,7,714,1209815,752973,9855726,14482212,Approved
494,1,Not Graduate,Yes,381450,198787,11,661,369120,95702,1379847,180610,Rejected
495,2,Graduate,No,678332,133841,14,584,429870,717371,12605946,3919622,Rejected
496,2,Not Graduate,No,1036396,591803,19,855,467970,494774,6920071,3339800,Approved
497,2,Graduate,No,234158,253904,8,874,862002,772460,8953212,12014659,Approved
498,0,Graduate,Yes,759976,124257,15,880,2313021,458690,24752560,1972104,Rejected
499,1,Graduate,No,468626,328404,20,862,2833263,456352,33511226,66824,Approved
500,1,Not Graduate,Yes,1011611,384958,20,786,1894693,561586,12084301,12471642,Approved
501,3,Graduate,Yes,284932,294967,18,842,321195,96557,9236131,14513153,Rejected
502,2,Not Graduate,Yes,527507,175701,16,683,2070476,78075,23218155,9361061,Rejected
503,1,Not Graduate,No,308270,298223,8,801,2673437,637086,29667706,14643240,Approved
504,0,Graduate,No,657727,233559,17,783,2933378,421031,20711461,11319061,Approved
505,4,Graduate,No,897025,220795,17,666,2550822,517315,35033085,2127167,Approved
506,2,Not Graduate,Yes,1108416,448363,18,687,328857,627779,39531636,5762170,Approved
507,4,Graduate,No,810601,389062,15,591,607167,106044,12843346,10453765,Rejected
508,4,Graduate,No,504232,169009,15,705,2611677,313738,30984071,4159707,Approved
509,4,Not Graduate,No,1071755,494288,18,581,2636183,381895,23802759,8880088,Approved
510,0,Not Graduate,No,737769,464081,12,824,2998924,321729,24002824,2388420,Rejected
511,4,Graduate,No,1038147,365948,17,644,1903099,605506,31156381,10936335,Rejected
512,5,Graduate,No,1046060,550752,18,684,2905015,65045,29624539,10030996,Approved
513,1,Graduate,No,339762,130105,7,763,400604,103587,26881959,14241192,Approved
514,3,Not Graduate,No,1148006,345808,7,689,2580730,282910,9575334,300675,Rejected
515,0,Graduate,Yes,293338,396300,20,792,1957142,414100,3650415,933505,Rejected
516,2,Graduate,No,234924,590225,12,884,1546543,70755,4719968,5295683,Approved
517,0,Graduate,No,844943,178860,15,604,1085833,344542,14165481,1674760,Approved
518,5,Graduate,Yes,249436,452513,11,827,2808319,231843,28124372,575021,Rejected
519,2,Graduate,Yes,437525,239901,9,754,2801540,223705,30142435,657891,Approved
520,0,Not Graduate,No,1081424,282281,13,697,1248962,422537,27572397,1684219,Rejected
521,0,Not Graduate,Yes,496925,175637,15,630,463433,677122,35886016,5799714,Rejected
522,1,Graduate,Yes,985177,231998,14,782,2324680,436860,14584316,3309153,Rejected
523,4,Graduate,No,617047,223669,13,688,2901133,613483,23659114,5170323,Approved
524,2,Graduate,No,596434,239563,10,615,1060109,745030,8038086,12079710,Approved
525,4,Not Graduate,No,812320,537656,14,695,2285245,799159,19528707,9461347,Approved
526,5,Graduate,No,254832,217389,7,640,1672033,464119,17443503,2779246,Approved
527,1,Graduate,No,535468,214596,13,726,1023516,198493,5766236,9838294,Rejected
528,4,Graduate,No,619751,326264,6,658,2745487,638548,14133598,5871738,Rejected
529,2,Not Graduate,Yes,1140976,237716,19,739,1404769,506800,23577802,11811302,Rejected
530,2,Not Graduate,Yes,787872,181073,6,622,2679761,83406,7989036,10426745,Approved
531,4,Graduate,Yes,267565,454655,10,775,2937292,104779,36498072,3854333,Rejected
532,2,Not Graduate,No,1146722,307496,7,658,2432465,534036,32358621,1038895,Approved
533,1,Not Graduate,No,957803,186474,6,563,1379851,710269,20241359,7299699,Approved
534,0,Not Graduate,No,408567,392784,19,696,2368552,289712,25096863,3616389,Approved
535,2,Not Graduate,No,244697,550264,14,578,621091,196940,23957120,10843613,Rejected
536,4,Graduate,Yes,705514,142740,14,822,2542822,717827,27552379,10886197,Approved
537,1,Not Graduate,No,351756,493214,12,600,1465111,215375,7423623,4263111,Rejected
538,1,Graduate,No,1093433,141757,15,800,1574070,782278,31836264,3167640,Rejected
539,1,Not Graduate,Yes,598455,189940,16,885,1214913,433149,18411726,10064117,Approved
540,3,Not Graduate,No,675023,399328,16,711,1496843,690587,11922844,10425661,Approved
541,5,Graduate,Yes,546074,517043,10,887,1165213,553402,25332421,10501058,Rejected
542,0,Not Graduate,No,283078,297170,10,658,1748909,265611,6491187,5858630,Rejected
543,2,Graduate,Yes,331391,446598,7,767,2445004,178529,12637047,5175583,Rejected
544,5,Not Graduate,Yes,1078883,569065,12,705,2655823,67746,32635288,8808993,Approved
545,0,Graduate,Yes,679934,589021,18,792,1921181,467817,6523436,11204943,Rejected
546,4,Graduate,No,551258,597465,20,770,950454,569277,4488922,505061,Rejected
547,0,Graduate,Yes,506489,293330,13,691,1284225,729050,7372682,11010824,Approved
548,1,Not Graduate,No,1116039,395164,14,859,1809781,735699,16844736,2026220,Approved
